service_code,prefix_type,hierarchy_idx,global_idx,description
9.1.,5,88,7465,9.1. ВЗРОСЛЫМ И ДЕТЯМ СТАРШЕ 7 ЛЕТ
9.1.1.,5,88,7466,9.1.1. ОРГАНОВ ГРУДНОЙ КЛЕТКИ
9.1.1.1.,5,88,7467,9.1.1.1. Рентгеноскопия
9.1.1.10.,5,88,7468,9.1.1.10. Рентгенография диафрагмы
9.1.1.11.,5,88,7469,9.1.1.11. Линейная томография гортани
9.1.1.12.,5,88,7470,9.1.1.12. Линейная томография органов грудной клетки на цифровой кассете
9.1.1.2.,5,88,7471,9.1.1.2. ФЛЮОРОГРАФИЯ
9.1.1.2.1.,5,88,7472,9.1.1.2.1. Стационарная
9.1.1.2.1.1.,5,88,7473,9.1.1.2.1.1. Стационарная с применением системы поддержки принятия врачебных решений (медицинских изделий) с применением искусственного интеллекта
9.1.1.2.2.,5,88,7474,9.1.1.2.2. На передвижных аппаратах
9.1.1.2.2.1.,5,88,7475,9.1.1.2.2.1. На передвижных аппаратах с применением системы поддержки принятия врачебных решений (медицинских изделий) с применением искусственного интеллекта
9.1.1.3.,5,88,7476,9.1.1.3. ОБЗОРНАЯ РЕНТГЕНОГРАФИЯ:
9.1.1.3.1.,5,88,7477,9.1.1.3.1. В одной проекции
9.1.1.3.1.1.,5,88,7478,9.1.1.3.1.1. В одной проекции с применением системы поддержки принятия врачебных решений (медицинских изделий) с применением искусственного интеллекта
9.1.1.3.2.,5,88,7479,9.1.1.3.2. В двух проекциях
9.1.1.3.2.1.,5,88,7480,9.1.1.3.2.1. В двух проекциях с применением системы поддержки принятия врачебных решений (медицинских изделий) с применением искусственного интеллекта
9.1.1.3.3.,5,88,7481,9.1.1.3.3. Обзорная рентгенография органов грудной клетки в одной проекции на цифровом аппарате
9.1.1.3.3.1.,5,88,7482,9.1.1.3.3.1. Обзорная рентгенография органов грудной клетки в одной проекции на цифровом аппарате с применением системы поддержки принятия врачебных решений (медицинских изделий) с применением искусственного интеллекта
9.1.1.3.4.,5,88,7483,9.1.1.3.4. Обзорная рентгенография органов грудной клетки в двух проекциях на цифровом аппарате
9.1.1.3.4.1.,5,88,7484,9.1.1.3.4.1. Обзорная рентгенография органов грудной клетки в двух проекциях на цифровом аппарате с применением системы поддержки принятия врачебных решений (медицинских изделий) с применением искусственного интеллекта
9.1.1.4.,5,88,7485,9.1.1.4. Прицельная рентгенография
9.1.1.5.,5,88,7486,9.1.1.5. Линейная томография легких
9.1.1.6.,5,88,7487,9.1.1.6. Рентгенография ребер
9.1.1.7.,5,88,7488,9.1.1.7. Рентгенография грудины
9.1.1.8.,5,88,7489,9.1.1.8. Рентгенография средостения
9.1.1.9.,5,88,7490,9.1.1.9. Линейная томография средостения
9.1.2.,5,88,7491,9.1.2. ОРГАНОВ БРЮШНОЙ ПОЛОСТИ
9.1.2.1.,5,88,7492,9.1.2.1. Рентгеноскопия
9.1.2.10.,5,88,7493,9.1.2.10. Холангиография интраоперационная
9.1.2.11.,5,88,7494,9.1.2.11. Ретроградная холецистолангиопанкреатография  (РХПГ)
9.1.2.2.,5,88,7495,9.1.2.2. ОБЗОРНАЯ РЕНТГЕНОГРАФИЯ:
9.1.2.2.1.,5,88,7496,9.1.2.2.1. Обзорный снимок брюшной полости и органов малого таза
9.1.2.2.1.2.,5,88,7497,9.1.2.2.1.2. Рентгенография промежности
9.1.2.2.2.,5,88,7498,9.1.2.2.2. В двух проекциях
9.1.2.2.3.,5,88,7499,""9.1.2.2.3. Обзорная рентгенография органов брюшной полости на цифровом аппарате
9.1.2.2.3.1.,5,88,7500,9.1.2.2.3.1. Рентгенография нижней части брюшной полости
9.1.2.2.3.2.,5,88,7501,""9.1.2.2.3.2. Рентгенография почек и мочевыводящих путей в одной проекции на цифровом аппарате
9.1.2.2.3.3.,5,88,7502,""9.1.2.2.3.3. Обзорная урография (рентгенография мочевыделительной системы) в одной проекции на цифровом аппарате
9.1.2.2.4.,5,88,7503,""9.1.2.2.4. Обзорная рентгенография органов брюшной полостив двух проекциях на цифровом аппарате
